"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"European Union","EUU","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.254834016243","66.0463626412618","66.9894573554567","67.9858215111799","67.7933485321144","67.7773085807021","67.4106016256476","67.3683739620203","67.0404835139876","66.8656619896587","66.9161490696342","67.0493637313462","66.9529561742843","66.9837671124595","66.6937038693028","66.3199505979048","65.8161970827982","65.7191255272342","65.2392044144266","64.9907876942349","64.5695260497894","64.6595979103744","64.269873034601","63.9828821672954","63.7522147272016","62.0704739438672","62.3371351668694","62.7254789248616","62.6857029691942","62.385819366349","",
"Fragile and conflict affected situations","FCS","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.804","75.016","75.475","73.856","77.475","75.821","76.139","75.367","74.816","73.798","73.806","73.205","72.64","72.536","71.823","70.545","69.54","69.119","68.189","67.114","67.161","66.505","66.342","65.726","66.117","64.475","65.224","66.77","64.927","64.745","",
"Fiji","FJI","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.784","","68.57","","","","60.181","","","68.86","","54.626","","","","","","","","53.916","",
"France","FRA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.224","70.553","70.318","70.161","69.867","70.714","70.539","70.07","69.422","69.21","68.694","68.313","67.689","67.154","66.892","66.6","66.378","65.478","64.582","64.111","63.186","62.473","62.346","61.848","61.034","60.466","59.141","57.106","59.204","59.321","58.87","58.748","",
"Faroe Islands","FRO","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.826","","","","","","","","","","","",
"Gabon","GAB","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.913","83.144","82.547","82.182","82.938","82.129","","82.342","82.661","81.684","81.938","81.785","80.929","82.345","83.062","82.722","79.199","78.255","77.815","78.032","77.504","77.093","76.679","76.499","76.287","76.862","76.783","76.79","76.73","75.384","72.085","71.776","70.664","",
"Georgia","GEO","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.009","73.843","68.392","69.994","69.507","69.948","71.19","69.77","66.869","65.453","64.125","64.54","65.74","66.524","67.516","68.298","",
"Ghana","GHA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.79","","","","","","","","","74.536","","","","","","67.514","","","","62.348","","","69.386","","69.448","","61.507","","","","48.152","64.16","","","",
"Gibraltar","GIB","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.447","","","","","","","","","","","","56.84","","","","","32.263","","","","","","",
"Gambia, The","GMB","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.762","","","","","","56.436","","","","","43.539","","",
"Guinea-Bissau","GNB","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.698","59.337","","","61.135","","","",
"Equatorial Guinea","GNQ","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.18","57.712","57.625","57.931","57.314","57.304","57.269","58.358","58.925","59.327","59.13","63.157","62.605","62.508","61.609","61.403","61.669","63.323","62.934","63.201","62.63","62.318","62.751","63.036","62.195","61.923","61.288","61.089","60.281","60.4","60.461","59.942","59.712","58.4","58.199","59.669","59.74","60.492","",
"Grenada","GRD","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.001","75.818","61.953","70.871","","72.711","","",
"Greenland","GRL","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.867","81.001","76.154","","80.522","","","","81.026","71.031","80.091","74.672","72.14","76.411","72.499","73.052","73.609","71.624","","75.974","71.611","75.995","79.274","",
"Guam","GUM","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.954","64.878","","","","","","",
"High income","HIC","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.7654107234605","67.6031332845103","67.5457329864929","66.9890225094658","66.736994905538","66.8495972524057","66.8632046700189","66.6744377744176","66.2783693592478","65.8300305663624","67.1417267860262","66.6888672611115","65.1771427982655","64.6112723437902","65.7409445982","64.0524768961264","63.9788914605993","63.2194381129945","63.035858775809","62.7663047178066","61.3398137443248","62.280931535818","61.8542403455641","61.9922514865346","61.5061718436039","",
"Hong Kong SAR, China","HKG","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.3","66.927","66.573","66.981","67.821","67.859","67.927","67.608","67.547","67.786","66.929","64.96","64.94","64.074","62.434","62.411","",
"Honduras","HND","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.25","68.768","65.304","68.369","66.394","67.644","65.282","63.646","67.17","67.477","68.725","67.988","69.419","73.074","69.019","","72.13","69.147","65.226","63.907","",
"Heavily indebted poor countries (HIPC)","HPC","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.759","63.556","63.914","62.866","62.135","65.067","64.523","63.532","62.296","61.43","61.172","59.878","61.728","61.894","60.454","60.772","59.63","59.061","58.755","59.313","59.645","58.685","59.662","",
"Haiti","HTI","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.169","","","","","","","","","54.814","","","","","","","","","","","","","",
"Hungary","HUN","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.462","67.377","65.371","69.198","68.301","67.867","67.823","66.866","67.006","67.259","66.175","64.497","63.863","63.7","63.466","64.148","64.282","63.373","63.548","63.875","64.142","64.152","64.367","63.769","65.026","65.161","64.78","64.547","",
"IBRD only","IBD","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.8509761833414","","","","","","","","","","","","","","","","","","","","","56.7934933310871","","","","",
"IDA & IBRD total","IBT","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.1020427258934","","","58.9138994148478","","","","","","",
"Indonesia","IDN","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.427","68.116","69.057","67.89","70.962","","71.568","71.987","70.214","70.576","71.069","65.214","70.25","64.315","64.888","69.478","68.763","66.985","71.592","69.962","71.092","71.496","71.733","71.214","71.12","70.779","70.703","70.688","72.194","72.101","70.701","68.328","68.952","71.338","","",
"IDA only","IDX","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.573","","","","","","50.678","","","","","55.083","","","","","46.485","","45.004","","","","","","41.43","42.619","42.805","44.11","45.236","47.196","47.866","",
"Not classified","INX","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.944","63.612","64.769","64.149","63.617","64.733","","73.464","73.572","74.223","71.09","69.774","69.889","71.088","72.486","75.734","74.569","72.593","70.056","68.632","68.676","68.173","67.221","66.761","67.626","66.541","67.443","67.35","64.15","65.723","66.335","67.597","67.869","",
"Iran, Islamic Rep.","IRN","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.371","37.42","36.497","41.817","42.431","42.066","40.629","42.038","41.951","41.428","42.254","43.436","45.275","45.529","45.508","43.031","42.904","43.545","44.364","44.306","",
"Iraq","IRQ","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.951","","","","","58.102","","","","","","","","","33.242","","","","",
"Iceland","ISL","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.55","84.389","85.352","84.731","84.662","85.871","82.876","84.457","84.108","82.377","81.128","81.976","81.762","81.503","82.096","84.019","84.744","84.516","84.734","83.285","82.266","80.079","71.756","71.841","72.924","73.23","",
"Israel","ISR","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.39","59.22","59.07","71.788","71.435","71.628","71.518","70.887","70.929","70.512","69.487","67.302","67.115","68.531","68.659","67.965","",
"Italy","ITA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.09","66.631","66.27","65.43","66.008","65.837","66.305","66.783","67.571","67.357","67.362","66.798","67.955","67.257","67.562","66.982","66.977","66.366","65.851","64.955","65.294","64.423","64.509","64.182","64.375","63.934","63.48","63.123","61.367","61.715","62.3","62.34","61.728","",
"Jamaica","JAM","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.608","61.908","59.978","60.377","60.504","60.212","60.571","","63.439","64.406","64.004","65.443","67.552","64.445","66.915","68.808","","",
"Jordan","JOR","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.541","36.158","40.069","39.614","36.779","38.336","40.868","","",
"Japan","JPN","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.28","53.91","","53.71","53.78","54.33","55.67","55.67","55.51","","","","","",
"Kazakhstan","KAZ","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.514","","","","","","78.087","","","","","","","","","","","70.876","","","73.406","","67.75","56.486","","","",
"Kyrgyz Republic","KGZ","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.835","","70.82","69.62","67","66.36","66.24","64.93","62.97","63.46","","","","","","","",
"Cambodia","KHM","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.876","78.488","","79.193","65.871","72.793","","78.296","","","","82.071","79.468","80.887","77.742","71.591","85.734","77.259","90.702","86.658","86.164","88.986","","70.212","82.27","85.625","","84.539","","",
"Kiribati","KIR","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.618","","","","38.481","52.542","","","62.216","","",
"St. Kitts and Nevis","KNA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.139","63.276","64.515","62.493","63.099","63.089","62.89","62.613","61.682","60.455","60.466","60.545","60.361","60.928","62.265","62.591","62.375","62.993","62.755","62.713","61.529","61.316","62.751","62.669","61.844","",
"Kuwait","KWT","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.39","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.5650031110949","72.3599980944603","71.741497920357","72.8705493078918","73.1462311696118","73.2391120828024","72.7095727325714","73.010279849238","","71.5748331313006","73.7404262599957","73.9718017457192","73.5235375210208","73.0541711869295","71.1819027529242","70.7319374934862","70.7002210149001","71.1313911394551","65.8705598606717","69.7994806387331","70.3930257386206","70.2096286259336","70.0727364428208","",
"Lao PDR","LAO","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.87","","","","","68.311","","58.426","","","","","64.853","","","",
"Lebanon","LBN","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.779","","","","","","",
"Liberia","LBR","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.322","","","","85.065","","87.659","54.529","","","","","","","","",
"Libya","LBY","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.003","80.855","82.935","87.036","56.961","65.366","76.01","71.678","73.802","",
"Latin America & Caribbean","LCN","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.5483718691192","71.9957162661856","71.7205188471111","72.8397664803528","72.7474077345488","73.1742153062313","72.5875544448666","72.5781333109177","","71.50977000839","73.0475838721635","73.757698517943","73.3477374340737","72.6636756600203","70.5872971220352","70.3986103087706","70.6158345919228","71.030307540111","65.5709111077838","69.4800274195866","70.177134529159","70.0075528569592","69.9096863544715","",
"Least developed countries: UN classification","LDC","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.417","51.355","46.83","50.675","50.578","52.107","53.304","53.21","50.501","50.814","48.792","47.912","48.778","47.085","","",
"Lower middle income","LMC","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.3772490292799","","50.1249545147475","","","","","","45.666139593317","50.9548313671903","49.8059840481459","49.1368183135919","54.0622941994172","55.0510463534377","56.5268078444742","",
"Low & middle income","LMY","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.216","","","","","67.254","",
"Late-demographic dividend","LTE","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.9904033978268","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.523","73.328","74.646","74.505","75.552","74.847","70.48","69.06","67.239","66.437","66.714","66.733","65.933","65.564","65.193","63.88","63.929","62.963","62.897","62.237","62.232","61.353","61.479","60.315","60.138","59.878","60.162","",
"Luxembourg","LUX","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.001","72.019","62.248","59.742","62.6","60.662","","60.259","58.475","62.882","63.253","63.812","61.316","60.912","60.779","59.367","60.361","59.133","59.324","57.08","59.066","58.644","58.535","60.322","62.952","60.798","60.437","59.153","58.467","57.4","56.251","56.89","56.315","",
"Latvia","LVA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.628","69.306","67.994","67.495","72.367","71.48","71.178","70.655","71.94","73.178","74.03","71.515","68.955","68.074","68.113","67.631","68.011","68.54","68.554","69.641","70.259","67.974","70.602","60.393","61.722","61.06","61.091","",
"Macao SAR, China","MAC","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.97","75.96","76.62","75.39","74.96","41.63","74.98","74.13","","","","","","","","","",
"St. Martin (French part)","MAF","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","46.045","","","","","","","","","","","","58.078","","","","","","","","","","59.653","","","","","","","47.97","47.31","","54.216","","","","","","","","52.85","","","",
"Monaco","MCO","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.16","","","","","","","","","",
"Moldova","MDA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.629","66.751","65.055","63.191","60.551","59.189","60.361","60.633","61.151","62.196","64.039","65.473","64.964","64.595","69.912","70.811","70.724","69.598","68.056","70.699","70.885","74.697","74.779","72.821","74.554","",
"Madagascar","MDG","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.507","","","","","","","","","","","84.583","","","73.651","","","","","","","","","","",
"Maldives","MDV","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.098","","","","","84.508","","75.213","","","75.639","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.6731286012909","54.4608755676083","","50.5542191655546","","","","49.3045402736306","50.4241791124283","52.5747083860413","51.5235364022175","","","","",
"Mexico","MEX","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.764","57.754","58.525","62.672","64.204","64.378","64.019","63.645","63.165","63.268","64.157","63.9","63.53","63.405","63.46","62.774","63.227","63.912","59.236","62.897","63.608","64.282","64.59","",
"Marshall Islands","MHL","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.571","","57.566","","","","",
"Middle income","MIC","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.655","69.363","69.894","70.958","70.218","67.852","68.19","69.027","69.044","68.289","67.568","67.335","66.593","66.076","66.052","64.45","64.432","62.778","","60.144","",
"Mali","MLI","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.118","","","","48.106","62.267","59.987","65.634","67.347","61.122","68.446","79.788","","74.587","76.08","","",
"Malta","MLT","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.059","72.334","69.388","72.396","68.421","67.238","64.396","66.062","61.5","63.203","64.119","65.68","67.772","69.013","70.038","69.566","70.359","72.457","71.258","71.921","72.363","74.483","75.675","76.845","76.281","",
